CASE1,CASE2,CASE3,CASE4
1466,1466,1462.8,1464.4
1465.9,1465.9,1462.9,1464.2
1465.8,1465.8,1463.1,1464
1465.7,1465.7,1463.3,1463.1
1465.7,1465.7,1463.6,1461.1
1465.8,1465.8,1464,1458
1465.9,1465.9,1464.3,1453.7
1466,1466,1464.5,1448.9
1466.1,1466.1,1464.6,1444.4
1466.3,1466.3,1464.7,1440.8
1466.5,1466.5,1464.7,1437.9
1466.7,1466.7,1464.5,1436.1
1466.9,1466.9,1464.2,1435.1
1467.1,1467.1,1463.9,1434.6
1467.2,1467.2,1463.6,1434.6
1467.3,1467.3,1463.4,1434.9
1467.4,1467.4,1463.3,1435.3
1467.4,1467.4,1463.5,1435.8
1467.4,1467.4,1463.9,1436.2
1467.5,1467.5,1464.4,1436.3
1467.5,1467.5,1465.1,1436.1
1467.5,1467.5,1465.9,1435.7
1467.6,1467.6,1466.7,1435.3
1467.7,1467.7,1467.6,1434.9
1467.8,1467.8,1468.5,1434.6
1467.9,1467.9,1469.3,1434.5
1468,1468,1470,1434.5
1468.1,1468.1,1470.3,1434.5
1468.2,1468.2,1470.4,1434.7
1468.3,1468.3,1470.2,1434.8
1468.4,1468.4,1469.7,1435
1468.6,1468.6,1469.2,1435.1
1468.7,1468.7,1468.6,1435.3
1468.8,1468.8,1468,1435.4
1469,1469,1467.3,1435.5
1469.1,1469.1,1466.6,1435.6
1469.3,1469.3,1465.9,1435.5
1469.4,1469.4,1465.2,1435.3
1469.6,1469.6,1464.7,1435
1469.7,1469.7,1464.3,1434.7
1469.8,1469.8,1464.1,1434.5
1469.9,1469.9,1464.1,1434.3
1469.9,1469.9,1464,1434
1469.9,1469.9,1464.1,1433.9
1469.9,1469.9,1464.1,1433.9
1469.9,1469.9,1464.1,1434
1469.8,1469.8,1464.2,1434.1
1469.8,1469.8,1464.4,1434.3
1469.7,1469.7,1464.6,1434.4
1469.7,1469.7,1464.9,1434.2
1469.6,1469.6,1465.1,1433.9
1469.5,1469.5,1465.3,1433.4
1469.4,1469.4,1465.5,1433.1
1469.2,1469.2,1465.6,1432.9
1469.1,1469.1,1465.8,1432.9
1469,1469,1466.1,1433
1468.9,1468.9,1466.4,1433.2
1468.8,1468.8,1466.6,1433.4
1468.8,1468.8,1466.8,1433.5
1468.8,1468.8,1466.8,1433.5
1468.8,1468.8,1466.6,1433.4
1468.8,1468.8,1466.4,1433.3
1468.8,1468.8,1466.1,1433.2
1468.7,1468.7,1465.9,1433.3
1468.6,1468.6,1465.7,1433.5
1468.5,1468.5,1465.3,1433.7
1468.4,1468.4,1464.6,1434
1468.2,1468.2,1463.4,1434.2
1468.1,1468.1,1461.9,1434.3
1468,1468,1459.9,1434.4
1467.9,1467.9,1457.5,1434.4
1467.9,1467.9,1454.8,1434.3
1467.9,1467.9,1452,1434.3
1468,1468,1449.1,1434.4
1468.1,1468.1,1446.1,1434.3
1468.2,1468.2,1443.3,1434.3
1468.3,1468.3,1440.7,1434.1
1468.5,1468.5,1438.6,1433.9
1468.7,1468.7,1437,1433.6
1468.9,1468.9,1435.9,1433.4
1469.2,1469.2,1435.6,1433.3
1469.6,1469.6,1435.5,1433.2
1469.9,1469.9,1435.5,1433.2
1470.3,1470.3,1435.6,1433.3
1470.6,1470.6,1435.6,1433.4
1470.9,1470.9,1435.6,1433.6
1471,1471,1435.5,1433.9
1471.2,1471.2,1435.5,1434.2
1471.3,1471.3,1435.3,1434.4
1471.3,1471.3,1435.1,1434.7
1471.4,1471.4,1434.9,1435
1471.4,1471.4,1434.7,1435.1
1471.4,1471.4,1434.6,1435
1471.5,1471.5,1434.5,1434.9
1471.6,1471.6,1434.6,1434.6
1471.7,1471.7,1434.7,1434.4
1471.7,1471.7,1434.8,1434.2
1471.8,1471.8,1435,1434
1471.9,1471.9,1435.1,1433.8
1471.9,1471.9,1435.1,1433.5
1472,1472,1435.1,1433.1
1472.1,1472.1,1435.1,1432.8
1472.2,1472.2,1435,1432.5
1472.3,1472.3,1434.9,1432.3
1472.4,1472.4,1434.7,1432.2
1472.5,1472.5,1434.4,1432.3
1472.7,1472.7,1434.1,1432.5
1472.8,1472.8,1433.9,1432.6
1472.9,1472.9,1433.7,1432.8
1473,1473,1433.7,1432.8
1473.1,1473.1,1433.7,1432.9
1473.1,1473.1,1433.7,1432.9
1473.1,1473.1,1433.7,1433
1473.1,1473.1,1433.7,1433.1
1473.2,1473.2,1433.7,1433.4
1473.2,1473.2,1433.7,1433.6
1473.1,1473.1,1433.6,1433.7
1473.1,1473.1,1433.6,1433.8
1473.1,1473.1,1433.6,1433.7
1473,1473,1433.6,1433.4
1473,1473,1433.6,1433.2
1473,1473,1433.6,1433
1473,1473,1433.6,1433
1473,1473,1433.7,1433
1473.1,1473.1,1433.8,1433.1
1473.1,1473.1,1433.9,1433.3
1473.1,1473.1,1434.1,1433.4
1473.2,1473.2,1434.2,1433.3
1473.2,1473.2,1434.3,1433.3
1473.2,1473.2,1434.3,1433.2
1473.3,1473.3,1434.3,1433.1
1473.4,1473.4,1434.2,1433.1
1473.5,1473.5,1434.1,1433.1
1473.7,1473.7,1434,1433
1473.9,1473.9,1433.9,1433
1474,1474,1433.7,1433.1
1474.1,1474.1,1433.6,1433.1
1474.1,1474.1,1433.5,1433.2
1474.1,1474.1,1433.4,1433.2
1474.1,1474.1,1433.4,1433.2
1474,1474,1433.4,1433
1473.9,1473.9,1433.5,1432.8
1473.8,1473.8,1433.7,1432.7
1473.8,1473.8,1433.9,1432.7
1473.7,1473.7,1434.1,1432.7
1473.6,1473.6,1434.3,1432.8
1473.4,1473.4,1434.4,1432.8
1472.9,1472.9,1434.5,1432.9
1472.1,1472.1,1434.6,1432.9
1471,1471,1434.6,1432.9
1469.7,1469.7,1434.5,1432.8
1468.3,1468.3,1434.3,1432.7
1466.8,1466.8,1434,1432.7
1465.4,1465.4,1433.7,1432.7
1463.9,1463.9,1433.4,1432.8
1462.5,1462.5,1433.1,1432.9
1461.1,1461.1,1432.9,1433
1459.6,1459.6,1432.7,1433.1
1458.2,1458.2,1432.6,1433.3
1456.8,1456.8,1432.5,1433.4
1455.3,1455.3,1432.5,1433.5
1454,1454,1432.5,1433.6
1452.8,1452.8,1432.5,1433.7
1451.8,1451.8,1432.6,1433.7
1450.9,1450.9,1432.7,1433.5
1450.3,1450.3,1432.8,1433.4
1449.9,1449.9,1432.9,1433.3
1449.5,1449.5,1433.1,1433.1
1449.1,1449.1,1433.2,1433
1448.6,1448.6,1433.3,1432.9
1448.2,1448.2,1433.3,1432.9
1447.9,1447.9,1433.4,1432.8
1447.5,1447.5,1433.4,1432.8
1447.2,1447.2,1433.4,1432.9
1446.9,1446.9,1433.4,1432.9
1446.7,1446.7,1433.4,1432.9
1446.5,1446.5,1433.4,1432.9
1446.3,1446.3,1433.3,1432.8
1446.1,1446.1,1433.3,1432.7
1446,1446,1433.3,1432.6
1445.9,1445.9,1433.2,1432.5
1445.8,1445.8,1433.2,1432.6
1445.9,1445.9,1433.2,1432.7
1446,1446,1433.2,1432.8
1446.2,1446.2,1433.2,1432.9
1446.4,1446.4,1433.2,1432.9
1446.5,1446.5,1433.2,1432.7
1446.5,1446.5,1433.1,1432.4
1446.5,1446.5,1432.9,1432.2
1446.5,1446.5,1432.9,1432.1
1446.4,1446.4,1432.9,1432
1446.4,1446.4,1433,1432.1
1446.4,1446.4,1433,1432.2
1446.5,1446.5,1433,1432.3
1446.5,1446.5,1433,1432.3
1446.6,1446.6,1433,1432.3
1446.6,1446.6,1432.9,1432.5
1446.5,1446.5,1432.9,1432.5
1446.4,1446.4,1433,1432.7
1446.2,1446.2,1433,1432.8
1446.1,1446.1,1432.9,1432.8
1445.9,1445.9,1432.9,1432.7
1445.9,1445.9,1432.9,1432.7
1445.8,1445.8,1432.8,1432.7
1445.7,1445.7,1432.8,1432.7
1445.6,1445.6,1432.8,1432.7
1445.5,1445.5,1432.8,1432.6
1445.3,1445.3,1432.8,1432.5
1445.1,1445.1,1432.8,1432.4
1444.9,1444.9,1432.8,1432.4
1444.7,1444.7,1432.8,1432.4
1444.5,1444.5,1432.8,1432.4
1444.4,1444.4,1432.8,1432.4
1444.4,1444.4,1432.9,1432.3
1444.5,1444.5,1433,1432.1
1444.7,1444.7,1433.1,1432
1444.9,1444.9,1433.2,1431.9
1445.2,1445.2,1433.3,1431.8
1445.5,1445.5,1433.3,1431.7
1445.7,1445.7,1433.3,1431.7
1446,1446,1433.3,1431.6
1446.2,1446.2,1433.2,1431.6
1446.4,1446.4,1433.2,1431.7
1446.6,1446.6,1433.1,1431.9
1446.7,1446.7,1433,1432
1446.9,1446.9,1433,1432.2
1447,1447,1432.9,1432.4
1447.1,1447.1,1432.8,1432.6
1447.1,1447.1,1432.8,1432.8
1447.1,1447.1,1432.8,1433.1
1447,1447,1432.7,1433.4
1446.9,1446.9,1432.7,1433.6
1446.7,1446.7,1432.6,1433.7
1446.4,1446.4,1432.6,1433.6
1446.2,1446.2,1432.6,1433.4
1446,1446,1432.6,1433.3
1445.9,1445.9,1432.6,1433.2
1445.8,1445.8,1432.5,1433.3
1445.8,1445.8,1432.5,1433.6
1445.7,1445.7,1432.4,1434.1
1445.7,1445.7,1432.3,1434.5
1445.6,1445.6,1432.3,1434.6
1445.5,1445.5,1432.3,1434.4
1445.4,1445.4,1432.3,1434
1445.3,1445.3,1432.2,1433.5
1445.3,1445.3,1432.2,1433.4
1445.2,1445.2,1432.1,1433.6
1445.1,1445.1,1432.1,1434
1444.9,1444.9,1432.2,1434.4
1444.6,1444.6,1432.2,1434.7
1444.4,1444.4,1432.3,1434.6
1444.2,1444.2,1432.3,1434.4
1444,1444,1432.4,1434.2
1443.8,1443.8,1432.4,1434.2
1443.7,1443.7,1432.4,1434.3
1443.5,1443.5,1432.5,1434.6
1443.4,1443.4,1432.5,1434.8
1443.3,1443.3,1432.5,1434.9
1443.2,1443.2,1432.5,1434.7
1443.1,1443.1,1432.5,1434.4
1443,1443,1432.4,1434.2
1442.8,1442.8,1432.4,1434.2
1442.7,1442.7,1432.4,1434.5
1442.7,1442.7,1432.3,1434.9
1442.7,1442.7,1432.2,1435.2
1442.9,1442.9,1432.2,1435
1443,1443,1432.1,1434.6
1443.1,1443.1,1432.1,1434
1443,1443,1431.9,1433.5
1443,1443,1431.8,1433.2
1442.9,1442.9,1431.7,1433.4
1442.8,1442.8,1431.7,1433.7
1442.6,1442.6,1431.6,1434.1
1442.5,1442.5,1431.7,1434.4
1442.4,1442.4,1431.8,1434.6
1442.3,1442.3,1431.9,1434.6
1442.2,1442.2,1431.9,1434.4
1442.1,1442.1,1432.1,1434.1
1442.1,1442.1,1432.2,1433.8
1442,1442,1432.2,1433.6
1442,1442,1432.3,1433.6
1442,1442,1432.3,1433.8
1442.1,1442.1,1432.3,1434.1
1442.1,1442.1,1432.3,1434.3
1442.1,1442.1,1432.3,1434.6
1442.1,1442.1,1432.2,1435
1442.2,1442.2,1432.3,1435.5
1442.2,1442.2,1432.4,1435.9
1442.2,1442.2,1432.5,1436.1
1442.2,1442.2,1432.6,1436.1
1442.2,1442.2,1432.8,1435.8
1442.3,1442.3,1432.9,1435.5
1442.4,1442.4,1432.9,1435.4
1442.5,1442.5,1433,1435.3
1442.6,1442.6,1433,1435.3
1442.7,1442.7,1433.1,1435.3
1442.9,1442.9,1433.2,1435.1
1443,1443,1433.4,1435.1
1443.2,1443.2,1433.5,1435.2
1443.4,1443.4,1433.5,1435.2
1443.6,1443.6,1433.5,1435.2
1443.9,1443.9,1433.5,1434.9
1444.3,1444.3,1433.5,1434.9
1444.6,1444.6,1433.5,1435.3
1444.9,1444.9,1433.5,1435.9
1445.3,1445.3,1433.6,1437.1
1445.6,1445.6,1433.6,1438.7
1445.8,1445.8,1433.6,1441.6
1446,1446,1433.5,1445.5
1446.3,1446.3,1433.5,1450.1
1446.5,1446.5,1433.6,1454.8
1446.7,1446.7,1433.7,1458.8
1446.9,1446.9,1433.9,1460.8
1447.1,1447.1,1434.1,1461.4
1447.2,1447.2,1434.2,1460.9
1447.3,1447.3,1434.3,1460
1447.5,1447.5,1434.2,1459.4
1447.5,1447.5,1434.2,1459.2
1447.6,1447.6,1434.1,1459.3
1447.6,1447.6,1434.1,1459.5
1447.5,1447.5,1434.1,1459.7
1447.5,1447.5,1434.2,1459.7
1447.4,1447.4,1434.3,1459.5
1447.4,1447.4,1434.4,1459.1
1447.3,1447.3,1434.4,1458.5
1447.2,1447.2,1434.3,1458.2
1447.1,1447.1,1434.2,1458.6
1447,1447,1434,1459.6
1446.9,1446.9,1433.9,1461
1446.8,1446.8,1433.9,1462.3
1446.6,1446.6,1433.9,1463.2
1446.5,1446.5,1433.8,1463.2
1446.3,1446.3,1433.8,1462.3
1446.1,1446.1,1433.6,1461.4
1446,1446,1433.6,1460.6
1445.9,1445.9,1433.6,1460.1
1445.8,1445.8,1433.7,1460.3
1445.9,1445.9,1433.8,1461.1
1445.9,1445.9,1433.8,1462.1
1446.1,1446.1,1433.8,1463.2
1446.2,1446.2,1433.8,1464.1
1446.4,1446.4,1433.8,1464.8
1446.7,1446.7,1433.8,1465.2
1446.9,1446.9,1433.8,1465.5
1447.1,1447.1,1433.8,1465.6
1447.3,1447.3,1433.8,1465.8
1447.6,1447.6,1434,1465.8
1447.8,1447.8,1434.4,1465.7
1448,1448,1434.8,1465.3
1448.2,1448.2,1435.1,1464.8
1448.3,1448.3,1435.2,1464.2
1448.4,1448.4,1435.2,1463.7
1448.4,1448.4,1435.2,1463.4
1448.3,1448.3,1435.4,1463.3
1448,1448,1435.6,1463.6
1447.6,1447.6,1435.6,1464
1447.2,1447.2,1435.5,1464.8
1446.6,1446.6,1435.2,1466.5
1446,1446,1435,1468.8
1445.4,1445.4,1434.9,1472.3
1444.8,1444.8,1434.9,1476.2
1444.3,1444.3,1435,1479.5
1443.9,1443.9,1434.9,1481.1
1443.5,1443.5,1434.8,1480.9
1443.2,1443.2,1434.9,1478.5
1443,1443,1435.2,1474.5
1442.9,1442.9,1435.7,1470.4
1443,1443,1436.4,1466.7
1443.1,1443.1,1437.5,1464.1
1443.3,1443.3,1439.4,1462.7
1443.6,1443.6,1441.9,1462.4
1444,1444,1444.7,1462.9
1444.4,1444.4,1447.3,1463.9
1444.9,1444.9,1449.7,1465
1445.5,1445.5,1451.8,1465.9
1446,1446,1453.9,1466.6
1446.4,1446.4,1455.7,1466.8
1446.8,1446.8,1457.5,1466.5
1447.1,1447.1,1458.7,1465.8
1447.2,1447.2,1459.3,1465.1
1447.3,1447.3,1459.3,1464.9
1447.2,1447.2,1458.9,1465
1447.1,1447.1,1458.6,1465.6
1446.8,1446.8,1458.5,1466.5
1446.5,1446.5,1458.7,1467.1
1446.2,1446.2,1459.3,1467.2
1446,1446,1459.9,1466.9
1445.7,1445.7,1460.5,1466.3
1445.4,1445.4,1461,1465.8
1445.1,1445.1,1461.3,1465.5
1444.9,1444.9,1461.3,1465.5
1444.6,1444.6,1461.3,1465.7
1444.4,1444.4,1461.5,1466
1444.2,1444.2,1461.7,1466.2
1444.1,1444.1,1461.9,1466.8
1444.1,1444.1,1461.8,1467.1
1444.2,1444.2,1461.8,1467.6
1444.4,1444.4,1461.9,1468.3
1444.7,1444.7,1462,1469
1445,1445,1462.3,1469.2
1445.3,1445.3,1462.9,1469
1445.6,1445.6,1463.6,1468.3
1445.9,1445.9,1464.2,1467.3
1446.1,1446.1,1464.7,1466.5
1446.3,1446.3,1465.1,1465.9
1446.4,1446.4,1465.3,1465.9
1446.5,1446.5,1465.3,1466.4
1446.5,1446.5,1465.1,1466.7
1446.5,1446.5,1464.9,1466.9
1446.5,1446.5,1464.6,1466.8
1446.4,1446.4,1464.4,1466.7
1446.2,1446.2,1464.2,1466.6
1446,1446,1464.1,1466.5
1445.7,1445.7,1463.9,1466.4
1445.3,1445.3,1464,1466.3
1445,1445,1464.3,1466.2
1444.7,1444.7,1465.3,1466.1
1444.4,1444.4,1466.8,1466.1
1444.2,1444.2,1468.8,1466.1
1444,1444,1470.9,1466.4
1443.9,1443.9,1472.9,1466.7
1443.9,1443.9,1474.3,1467.1
1443.8,1443.8,1475.2,1467.3
1443.8,1443.8,1475.6,1467.3
1443.9,1443.9,1475.5,1466.9
1443.9,1443.9,1475,1466.2
1444,1444,1473.8,1465.4
1444.2,1444.2,1472.1,1464.6
1444.4,1444.4,1470,1464.2
1444.7,1444.7,1467.8,1464.3
1445,1445,1465.9,1464.6
1445.3,1445.3,1464.7,1465
1445.6,1445.6,1464.1,1465.1
1445.9,1445.9,1463.9,1464.7
1446.2,1446.2,1464.1,1463.6
1446.4,1446.4,1464.5,1462.3
1446.7,1446.7,1464.8,1461.1
1446.8,1446.8,1465.1,1460.5
1447,1447,1465.4,1460.6
1447.1,1447.1,1465.7,1461.5
1447.3,1447.3,1466,1462.6
1447.5,1447.5,1466.2,1463.6
1447.7,1447.7,1466.3,1464.3
1448,1448,1466.3,1464.7
1448.2,1448.2,1466.2,1465
1448.4,1448.4,1466.1,1465.2
1448.5,1448.5,1466,1465.3
1448.6,1448.6,1466.2,1465.2
1448.6,1448.6,1466.3,1465.1
1448.5,1448.5,1466.4,1464.9
1448.4,1448.4,1466.3,1464.7
1448.3,1448.3,1466.2,1464.4
1448.1,1448.1,1466.1,1464
1447.9,1447.9,1466.4,1463.7
1447.7,1447.7,1466.8,1463.6
1447.4,1447.4,1467.4,1463.9
1447.2,1447.2,1467.8,1464.5
1446.8,1446.8,1468.1,1465.4
1446.5,1446.5,1468.4,1466.2
1446,1446,1468.7,1466.6
1445.6,1445.6,1469.1,1466.7
1445.1,1445.1,1469.4,1466.3
1444.7,1444.7,1469.6,1465.7
1444.3,1444.3,1469.3,1464.7
1444,1444,1468.8,1463.7
1443.7,1443.7,1468.4,1462.7
1443.5,1443.5,1468.1,1461.9
1443.3,1443.3,1467.9,1461.2
1443.3,1443.3,1467.7,1460.9
1443.3,1443.3,1467.3,1460.7
1443.4,1443.4,1466.9,1460.6
1443.6,1443.6,1466.6,1460.4
1443.8,1443.8,1466.4,1460.1
1444.1,1444.1,1466.3,1459.6
1444.4,1444.4,1466.5,1458.9
1444.7,1444.7,1466.5,1458.1
1445.1,1445.1,1466.5,1457.2
1445.6,1445.6,1466.4,1456.5
1446.1,1446.1,1466.3,1456
1446.6,1446.6,1466.3,1456.1
1447.1,1447.1,1466.3,1456.7
1447.6,1447.6,1466.4,1458
1448.1,1448.1,1466.6,1459.7
1448.5,1448.5,1466.7,1461.5
1448.8,1448.8,1466.8,1463.3
1449,1449,1466.8,1465.1
1449.1,1449.1,1466.6,1467.3
1449.1,1449.1,1466.4,1469.7
1449.1,1449.1,1466.2,1471.8
1449.1,1449.1,1466.1,1473.2
1449,1449,1466.1,1473.5
1448.9,1448.9,1465.9,1472.1
1448.6,1448.6,1465.6,1469
1448.3,1448.3,1465.1,1465.4
1447.9,1447.9,1464.3,1461.9
1447.4,1447.4,1464.1,1459.1
1446.9,1446.9,1464.1,1457.2
1446.3,1446.3,1464.1,1456.4
1445.7,1445.7,1464.2,1456.2
1445.2,1445.2,1464.1,1456.3
1444.7,1444.7,1464.1,1456.6
1444.3,1444.3,1464.1,1457.2
1443.9,1443.9,1464.1,1457.9
1443.6,1443.6,1464.3,1458.7
1443.4,1443.4,1464.7,1459.2
1443.1,1443.1,1464.8,1459.6
1442.8,1442.8,1464.7,1459.7
1442.6,1442.6,1464.6,1459.7
1442.4,1442.4,1464.4,1459.9
1442.3,1442.3,1464.3,1460.5
1442.3,1442.3,1464.2,1461.7
1442.3,1442.3,1464.2,1463.1
1442.3,1442.3,1464.3,1464.2
1442.4,1442.4,1464.6,1464.4
1442.5,1442.5,1464.8,1463.2
1442.6,1442.6,1465,1461.2
1442.7,1442.7,1465.1,1458.8
1442.7,1442.7,1465.2,1456.8
1442.7,1442.7,1465.1,1455.7
1442.7,1442.7,1465,1456.3
1442.6,1442.6,1464.7,1457.7
1442.4,1442.4,1464.2,1459.5
1442.2,1442.2,1463.6,1461.4
1442,1442,1463,1463.1
1441.7,1441.7,1462.4,1464.4
1441.5,1441.5,1461.8,1465.2
1441.3,1441.3,1461.2,1465.8
1441.1,1441.1,1460.7,1466.2
1440.9,1440.9,1460.2,1466.2
1440.7,1440.7,1459.8,1465.7
1440.5,1440.5,1459.4,1464.9
1440.4,1440.4,1458.9,1464
1440.4,1440.4,1458.4,1463.2
1440.4,1440.4,1458.1,1462.7
1440.5,1440.5,1458,1462.6
1440.7,1440.7,1458.2,1462.8
1441.1,1441.1,1458.7,1463.1
1441.4,1441.4,1459.5,1463.5
1441.9,1441.9,1460.7,1463.8
1442.3,1442.3,1462.4,1464.2
1442.7,1442.7,1464.3,1464.6
1443,1443,1466.1,1465.1
1443.3,1443.3,1467.5,1465.4
1443.6,1443.6,1468.3,1465.7
1443.8,1443.8,1468.5,1466
1444,1444,1468.2,1466.2
1444.1,1444.1,1467.6,1466.3
1444.1,1444.1,1466.7,1466.3
1444.1,1444.1,1465.4,1466.2
1443.9,1443.9,1463.8,1466
1443.6,1443.6,1462.2,1465.8
1443.2,1443.2,1460.7,1465.6
1442.8,1442.8,1459.6,1465.5
1442.4,1442.4,1459,1465.3
1441.9,1441.9,1459,1465.2
1441.5,1441.5,1459.2,1465.2
1441.2,1441.2,1459.4,1465.2
1441.1,1441.1,1459.7,1465.2
1441,1441,1459.9,1465.4
1441,1441,1460.1,1465.7
1441,1441,1460.2,1465.8
1441.1,1441.1,1460.5,1465.7
1441.3,1441.3,1461,1465.6
1441.6,1441.6,1461.7,1465.5
1441.8,1441.8,1462.4,1465.3
1442.1,1442.1,1463,1465.2
1442.4,1442.4,1463.5,1465.2
1442.7,1442.7,1463.4,1465.4
1442.9,1442.9,1463,1465.9
1443.1,1443.1,1462.5,1466.7
1443.3,1443.3,1461.9,1467.6
1443.3,1443.3,1461.2,1468.5
1443.4,1443.4,1460.6,1469
1443.4,1443.4,1460,1469.1
1443.3,1443.3,1459.5,1468.3
1443.2,1443.2,1459.2,1466.9
1443.1,1443.1,1459.2,1465.2
1443,1443,1459.9,1463.3
1442.9,1442.9,1460.9,1461.4
1442.8,1442.8,1462.1,1459.9
1442.7,1442.7,1463.2,1458.6
1442.5,1442.5,1464.1,1457.8
1442.4,1442.4,1464.7,1457.4
1442.4,1442.4,1464.8,1457.3
1442.3,1442.3,1464.7,1457.7
1442.4,1442.4,1464.6,1458.3
1442.4,1442.4,1464.4,1459.1
1442.5,1442.5,1464.1,1460.2
1442.5,1442.5,1463.8,1461.4
1442.5,1442.5,1463.6,1462.6
1442.5,1442.5,1463.4,1464
1442.5,1442.5,1463.4,1465.2
1442.4,1442.4,1463.5,1466.1
1442.3,1442.3,1463.8,1466.7
1442.1,1442.1,1464.1,1466.9
1441.8,1441.8,1464.5,1466.6
1441.6,1441.6,1464.8,1465.9
1441.4,1441.4,1465.1,1464.8
1441.3,1441.3,1465.3,1463.5
1441.3,1441.3,1465.6,1461.9
1441.3,1441.3,1465.9,1460.5
1441.3,1441.3,1466.1,1459.8
1441.3,1441.3,1466.2,1459.9
1441.3,1441.3,1466.3,1460.8
1441.2,1441.2,1466.3,1462.6
1441.2,1441.2,1466.2,1464.3
1441.2,1441.2,1466,1464.3
1441.2,1441.2,1465.9,1462.5
1441.1,1441.1,1465.7,1458.8
1441.2,1441.2,1465.4,1453.4
1441.2,1441.2,1465.2,1447.7
1441.3,1441.3,1465,1443
1441.4,1441.4,1465,1439.5
1441.4,1441.4,1465,1437.4
1441.5,1441.5,1465,1436.6
1441.5,1441.5,1465.2,1436.3
1441.5,1441.5,1465.3,1436.1
1441.4,1441.4,1465.4,1436.2
1441.4,1441.4,1465.5,1436.3
1441.4,1441.4,1465.6,1436.4
1441.5,1441.5,1465.7,1436.4
1441.5,1441.5,1465.6,1436.4
1441.6,1441.6,1465.6,1436.3
1441.6,1441.6,1465.7,1436.1
1441.7,1441.7,1465.9,1435.9
1441.7,1441.7,1466.2,1435.5
1441.7,1441.7,1466.6,1435.3
1441.7,1441.7,1467,1435.3
1441.6,1441.6,1467.3,1435.4
1441.5,1441.5,1467.4,1435.6
1441.4,1441.4,1467.3,1436
1441.4,1441.4,1467,1436.3
1441.4,1441.4,1466.5,1436.4
1441.4,1441.4,1465.7,1436.2
1441.4,1441.4,1464.7,1435.9
1441.4,1441.4,1463.5,1435.5
1441.4,1441.4,1462.2,1435.1
1441.5,1441.5,1460.9,1435
1441.5,1441.5,1459.8,1435.1
1441.5,1441.5,1459.1,1435.3
1441.6,1441.6,1458.7,1435.4
1441.6,1441.6,1458.6,1435.4
1441.7,1441.7,1458.8,1435.3
1441.8,1441.8,1459.4,1435
1441.9,1441.9,1460.1,1434.7
1442,1442,1461.1,1434.4
1442.1,1442.1,1462.1,1434.3
1442.2,1442.2,1463.1,1434.3
1442.3,1442.3,1464,1434.3
1442.4,1442.4,1464.9,1434.4
1442.5,1442.5,1465.4,1434.4
1442.6,1442.6,1465.7,1434.4
1442.6,1442.6,1465.7,1434.4
1442.7,1442.7,1465.4,1434.4
1442.7,1442.7,1464.7,1434.4
1442.8,1442.8,1463.8,1434.5
1442.9,1442.9,1462.7,1434.6
1443,1443,1461.7,1434.8
1443.1,1443.1,1460.8,1434.8
1443.3,1443.3,1460.1,1434.8
1443.4,1443.4,1459.7,1434.8
1443.4,1443.4,1459.2,1434.7
1443.4,1443.4,1458.5,1434.6
1443.4,1443.4,1457.6,1434.5
1443.3,1443.3,1456.5,1434.5
1443.2,1443.2,1455,1434.4
1443.1,1443.1,1453.3,1434.3
1443,1443,1451.3,1434.3
1442.9,1442.9,1449.2,1434.2
1442.8,1442.8,1446.9,1434.2
1442.7,1442.7,1444.4,1434.1
1442.5,1442.5,1442,1434.2
1442.4,1442.4,1440.1,1434.5
1442.3,1442.3,1438.6,1434.8
1442.1,1442.1,1437.5,1434.9
1441.8,1441.8,1436.9,1434.9
1441.6,1441.6,1436.6,1434.7
1441.4,1441.4,1436.4,1434.5
1441.2,1441.2,1436.4,1434.4
1441.1,1441.1,1436.3,1434.5
1441,1441,1436.3,1434.4
1441,1441,1436.2,1434.3
1441.1,1441.1,1436,1434.2
1441.1,1441.1,1435.9,1434
1441.1,1441.1,1435.9,1433.7
1441.2,1441.2,1435.9,1433.8
1441.3,1441.3,1435.9,1433.8
1441.4,1441.4,1436,1433.8
1441.5,1441.5,1436,1433.8
1441.6,1441.6,1435.9,1433.9
1441.7,1441.7,1435.8,1433.9
1441.9,1441.9,1435.7,1434
1442.2,1442.2,1435.7,1434.2
1442.5,1442.5,1435.8,1434.3
1442.7,1442.7,1435.7,1434.3
1442.9,1442.9,1435.6,1434.2
1443,1443,1435.4,1434.2
1443,1443,1435.2,1433.9
1442.9,1442.9,1435,1433.7
1442.7,1442.7,1434.9,1433.5
1442.6,1442.6,1434.8,1433.3
1442.5,1442.5,1434.8,1433
1442.4,1442.4,1434.7,1432.9
1442.3,1442.3,1434.6,1433
1442.2,1442.2,1434.5,1433.1
1442.1,1442.1,1434.4,1433.2
1442.1,1442.1,1434.3,1433.4
1442.2,1442.2,1434.3,1433.4
1442.3,1442.3,1434.4,1433.3
1442.4,1442.4,1434.4,1433.2
1442.5,1442.5,1434.5,1433.3
1442.8,1442.8,1434.6,1433.5
1443.1,1443.1,1434.6,1433.7
1443.5,1443.5,1434.6,1433.8
1444,1444,1434.7,1433.7
1444.5,1444.5,1434.7,1433.3
1444.9,1444.9,1434.7,1432.9
1445.2,1445.2,1434.7,1432.6
1445.4,1445.4,1434.7,1432.4
1445.6,1445.6,1434.6,1432.3
1445.6,1445.6,1434.6,1432.5
1445.7,1445.7,1434.4,1432.7
1445.6,1445.6,1434.3,1432.9
1445.5,1445.5,1434.2,1433.1
